,setID,RepCount,isValid,removed,StartMessg,RepN,AvgVel,ROM,PeakVel,PeakVelLoc,PeakAccel,RepDur,TimeBWReps,TimeRepComp,TimeRepWait,SlowAllow,Backlight
2506,4f2305b4-32af-4f61-be0c-a24f3f0650fc,0,True,False,-2345,3,0.55,696,1.2,85,-2121,1273376,2,399714370,0,130000,10000
2507,4f2305b4-32af-4f61-be0c-a24f3f0650fc,1,True,False,-2345,4,0.55,740,1.14,83,-2121,1348236,0,404734850,0,130000,10000
2508,4f2305b4-32af-4f61-be0c-a24f3f0650fc,2,True,False,-2345,5,0.49,737,1.07,87,-2121,1490387,0,411999900,0,130000,10000
2509,4f25797e-319a-4054-990a-c31d05deadab,0,True,False,-2345,30,0.63,677,1.22,80,-2121,1079987,5,3181705200,0,130000,10000
2510,4f25797e-319a-4054-990a-c31d05deadab,1,True,False,-2345,31,0.65,715,1.24,80,-2121,1099060,0,3186727400,0,130000,10000
2511,4f25797e-319a-4054-990a-c31d05deadab,2,True,False,-2345,32,0.56,707,1.24,80,-2121,1264557,0,3191786800,0,130000,10000
2512,4f278373-be2d-4bab-b593-d78e206b83c4,0,True,False,-2345,11,0.09,524,0.23,15,-2121,5677765,1,966326976,140899,130000,10000
2513,4f278373-be2d-4bab-b593-d78e206b83c4,1,True,False,-2345,12,0.41,606,0.81,87,-2121,1478028,7,1418473344,0,130000,10000
2514,4f278373-be2d-4bab-b593-d78e206b83c4,2,True,False,-2345,13,0.34,609,0.95,90,-2121,1815216,0,1425280384,0,130000,10000
2515,4f278373-be2d-4bab-b593-d78e206b83c4,3,True,False,-2345,14,0.39,600,0.7,86,-2121,1545166,1,1485906560,135071,130000,10000
2516,4f278373-be2d-4bab-b593-d78e206b83c4,4,True,False,-2345,15,0.34,606,0.76,89,-2121,1765717,0,1491976960,0,130000,10000
2517,4f278373-be2d-4bab-b593-d78e206b83c4,5,True,False,-2345,16,0.33,573,0.59,86,-2121,1716889,0,1551314560,0,130000,10000
2518,4f278373-be2d-4bab-b593-d78e206b83c4,6,True,False,-2345,17,0.28,606,0.49,93,-2121,2149170,0,1558916480,0,130000,10000
2519,4f35243b-4ba6-469d-b8ae-09abf36a405e,0,True,False,-1234,1,0.43,573,0.98,84,-9999,5,10,-9876,1431.12,897.09,775.09
2520,4f35243b-4ba6-469d-b8ae-09abf36a405e,1,True,False,-1234,2,0.41,576,0.93,84,-9999,5,10,-9876,1388.12,930.1,891.1
2521,4f35243b-4ba6-469d-b8ae-09abf36a405e,2,True,False,-1234,3,0.35,586,0.86,90,-9999,5,10,-9876,1257.14,906.11,851.11
2522,4f39c6c9-36d5-43ae-b8e3-ab3a14727704,0,True,False,-2345,18,0.3112425,278,0.3851361,86,-2121,895355,2,1.906052e+09,0,130000,10000
2523,4f39c6c9-36d5-43ae-b8e3-ab3a14727704,1,True,False,-2345,19,0.3087218,284,0.3966018,84,-2121,920868,0,1.908792e+09,0,130000,10000
2524,4f39c6c9-36d5-43ae-b8e3-ab3a14727704,2,True,False,-2345,20,0.268742,303,0.3454776,82,-2121,1128937,0,1.911585e+09,0,130000,10000
2525,4f39c6c9-36d5-43ae-b8e3-ab3a14727704,3,True,False,-2345,21,0.2478555,294,0.3085527,90,-2121,1190002,0,1.91461e+09,0,130000,10000
2526,4f39c6c9-36d5-43ae-b8e3-ab3a14727704,4,True,False,-2345,22,0.2330838,308,0.2943205,93,-2121,1324585,0,1.91891e+09,0,130000,10000
2527,4f5cb545-4bc7-4f1e-9668-9ab27b96ffcd,0,True,False,-2345,41,0.15,177,0.23,41,-2121,1207641,3,918090240,0,130000,10000
2528,4f5cb545-4bc7-4f1e-9668-9ab27b96ffcd,1,True,False,-2345,42,0.29,289,0.42,94,-2121,997651,2,1066513664,0,130000,10000
2529,4f5cb545-4bc7-4f1e-9668-9ab27b96ffcd,2,True,False,-2345,43,0.3,297,0.44,93,-2121,998444,0,1070686528,0,130000,10000
2530,4f5cb545-4bc7-4f1e-9668-9ab27b96ffcd,3,True,False,-2345,44,0.27,303,0.42,91,-2121,1134948,0,1075937024,0,130000,10000
2531,4f5cb545-4bc7-4f1e-9668-9ab27b96ffcd,4,True,False,-2345,45,0.25,300,0.37,95,-2121,1211396,0,1081014528,0,130000,10000
2532,4f5cb545-4bc7-4f1e-9668-9ab27b96ffcd,5,True,False,-2345,46,0.2,281,0.38,95,-2121,1378204,0,1086790912,0,130000,10000
2533,4f5cb545-4bc7-4f1e-9668-9ab27b96ffcd,6,True,False,-2345,47,0.19,273,0.25,76,-2121,1465912,0,1091919104,0,130000,10000
2534,4f5cb545-4bc7-4f1e-9668-9ab27b96ffcd,7,True,False,-2345,48,0.2,330,0.3,95,-2121,1661071,0,1097287808,159485,130000,10000
2535,4f91a405-fec7-4cf2-847d-091c652318ed,0,True,False,-2345,1,0.69,592,1.26,57,-2121,863525,1,81078520,1740051,130000,10000
2536,4f91a405-fec7-4cf2-847d-091c652318ed,1,True,False,-2345,2,0.73,570,1.31,61,-2121,777894,0,85376830,0,130000,10000
2537,4f91a405-fec7-4cf2-847d-091c652318ed,2,True,False,-2345,3,0.62,568,1.26,65,-2121,912658,0,89727170,0,130000,10000
2538,4faa9d0b-be8c-495e-b8b0-69acc575702f,0,True,False,-2345,41,0.34,278,0.44,83,-2121,813141,3,3504212480,0,130000,10000
2539,4faa9d0b-be8c-495e-b8b0-69acc575702f,1,True,False,-2345,42,0.34,270,0.41,81,-2121,801972,0,3506746368,0,130000,10000
2540,4faa9d0b-be8c-495e-b8b0-69acc575702f,2,True,False,-2345,43,0.32,278,0.42,83,-2121,865478,0,3508929792,0,130000,10000
2541,4faa9d0b-be8c-495e-b8b0-69acc575702f,3,True,False,-2345,44,0.33,289,0.42,81,-2121,871949,0,3511128832,0,130000,10000
2542,4faa9d0b-be8c-495e-b8b0-69acc575702f,4,True,False,-2345,45,0.31,289,0.4,79,-2121,924774,0,3513336064,0,130000,10000
2543,4faa9d0b-be8c-495e-b8b0-69acc575702f,5,True,False,-2345,46,0.32,292,0.38,81,-2121,923889,0,3515383552,152893,130000,10000
2544,4faa9d0b-be8c-495e-b8b0-69acc575702f,6,True,False,-2345,47,0.28,297,0.35,79,-2121,1047089,0,3517616128,0,130000,10000
2545,4faa9d0b-be8c-495e-b8b0-69acc575702f,7,True,False,-2345,48,0.25,286,0.32,83,-2121,1132934,0,3520271360,0,130000,10000
2546,4faa9d0b-be8c-495e-b8b0-69acc575702f,8,True,False,-2345,49,0.25,294,0.3,32,-2121,1176056,0,3525453568,595581,130000,10000
2547,4fcd4555-c1f9-46db-803e-9f2e547215b5,0,True,False,-2345,6,0.4,546,0.75,73,-2121,1370453,6,513692800,0,130000,10000
2548,4fcd4555-c1f9-46db-803e-9f2e547215b5,1,True,False,-2345,7,0.39,570,0.66,74,-2121,1448913,0,519915264,0,130000,10000
2549,4fcf4c28-65b2-4203-803f-1be91965525f,0,True,False,-2345.0,19.0,0.50978667,535.0,0.67382187,67.0,-2121.0,1050384.0,4.0,1.3709541E9,0.0,130000.0,10000.0
2550,4fcf4c28-65b2-4203-803f-1be91965525f,1,True,False,-2345.0,20.0,0.5708503,480.0,0.6943809,63.0,-2121.0,842285.0,0.0,1.3728783E9,0.0,130000.0,10000.0
2551,4fcf4c28-65b2-4203-803f-1be91965525f,2,True,False,-2345.0,21.0,0.49352083,486.0,0.69668365,76.0,-2121.0,985260.0,0.0,1.3748604E9,0.0,130000.0,10000.0
2552,4fcf4c28-65b2-4203-803f-1be91965525f,3,True,False,-2345.0,22.0,0.50547457,576.0,0.78454465,92.0,-2121.0,1140686.0,0.0,1.3770459E9,0.0,130000.0,10000.0
2553,4fcf4c28-65b2-4203-803f-1be91965525f,4,True,False,-2345.0,23.0,0.5843877,551.0,0.8995389,87.0,-2121.0,944794.0,0.0,1.3790203E9,0.0,130000.0,10000.0
2554,4fcf4c28-65b2-4203-803f-1be91965525f,5,True,False,-2345.0,24.0,0.56299096,622.0,1.1012096,88.0,-2121.0,1106842.0,0.0,1.3813096E9,0.0,130000.0,10000.0
2555,4ff1c7b0-6da7-47df-9943-99440c9dbb9f,0,True,False,-2345,2,0.37,649,0.76,87,-2121,1742585,2,192126064,0,130000,10000
2556,50073855-a7ef-4dcb-8dfa-92907664c790,0,True,False,-2345,12,0.23,461,0.47,58,-2121,2003724,6,1752552192,7470886,130000,10000
2557,50073855-a7ef-4dcb-8dfa-92907664c790,1,True,False,-2345,13,0.31,428,0.42,61,-2121,1378540,0,1755348736,0,130000,10000
2558,50073855-a7ef-4dcb-8dfa-92907664c790,2,True,False,-2345,14,0.21,447,0.39,68,-2121,2137146,0,1813302528,3549042,130000,10000
2559,50073855-a7ef-4dcb-8dfa-92907664c790,3,True,False,-2345,15,0.33,436,0.43,63,-2121,1313568,0,1815965184,0,130000,10000
2560,50073855-a7ef-4dcb-8dfa-92907664c790,4,True,False,-2345,16,0.22,453,0.43,54,-2121,2018341,0,1869334016,1874176,130000,10000
2561,50073855-a7ef-4dcb-8dfa-92907664c790,5,True,False,-2345,17,0.34,423,0.47,70,-2121,1249573,0,1872418560,0,130000,10000
2562,50073855-a7ef-4dcb-8dfa-92907664c790,6,True,False,-2345,18,0.2,447,0.38,51,-2121,2254182,0,1926817792,1244872,130000,10000
2563,50073855-a7ef-4dcb-8dfa-92907664c790,7,True,False,-2345,19,0.26,420,0.33,46,-2121,1614380,0,1929634688,0,130000,10000
2564,5007c34a-5f7b-4561-900d-3a37c5f0a400,0,True,False,-2345,4,0.49,308,0.78,72,-2121,631653,20,3660539600,0,130000,10000
2565,5007c34a-5f7b-4561-900d-3a37c5f0a400,1,True,False,-2345,1,0.53,718,1.21,34,-2121,1344879,0,3670286300,900696,130000,10000
2566,5007c34a-5f7b-4561-900d-3a37c5f0a400,2,True,False,-2345,2,0.32,204,0.42,52,-2121,649688,0,3678501400,0,130000,10000
2567,5007c34a-5f7b-4561-900d-3a37c5f0a400,3,True,False,-2345,1,0.4,289,0.58,59,-2121,730377,1,3744623000,0,130000,10000
2568,5007c34a-5f7b-4561-900d-3a37c5f0a400,4,True,False,-2345,2,0.36,300,0.49,53,-2121,837769,0,3746729000,0,130000,10000
2569,5007c34a-5f7b-4561-900d-3a37c5f0a400,5,True,False,-2345,3,0.38,324,0.52,51,-2121,849395,0,3748869400,0,130000,10000
2570,502921dd-78ad-430e-acfe-a387aebaf7bb,0,True,False,-2345,6,0.7242057,584,1.238549,73,-2121,807129,0,1.151964e+08,0,130000,10000
2571,502921dd-78ad-430e-acfe-a387aebaf7bb,1,True,False,-2345,7,0.676857,548,1.208407,76,-2121,811920,0,1.186245e+08,0,130000,10000
2572,502921dd-78ad-430e-acfe-a387aebaf7bb,2,True,False,-2345,8,0.6348239,551,1.174119,72,-2121,869567,0,1.220641e+08,0,130000,10000
2573,502921dd-78ad-430e-acfe-a387aebaf7bb,3,True,False,-2345,9,0.6901444,573,1.240236,75,-2121,831574,0,1.259657e+08,0,130000,10000
2574,502921dd-78ad-430e-acfe-a387aebaf7bb,4,True,False,-2345,10,0.5294545,587,1.336106,75,-2121,1109924,0,1.305806e+08,0,130000,10000
2575,502c1498-4ee4-4a97-92c7-93e6eddeabb0,0,True,False,-1234,1,0.6409947,608,1.157986,81,-9999,5,10,-9876,1010.066,637.0518,582.0488
2576,502c1498-4ee4-4a97-92c7-93e6eddeabb0,1,True,False,-1234,2,0.641398,634,1.147034,85,-9999,5,10,-9876,817.0738,543.0564,488.0527
2577,502c1498-4ee4-4a97-92c7-93e6eddeabb0,2,True,False,-1234,3,0.6048492,629,1.139684,86,-9999,5,10,-9876,824.082,561.061,506.0598
2578,5038540d-09b2-4c5a-88d6-c4e33501128c,0,True,False,-2345,24,0.31,267,0.37,53,-2121,855529,5,761311680,0,130000,10000
2579,5038540d-09b2-4c5a-88d6-c4e33501128c,1,True,False,-2345,25,0.31,278,0.39,69,-2121,888672,0,763558336,0,130000,10000
2580,5038540d-09b2-4c5a-88d6-c4e33501128c,2,True,False,-2345,26,0.33,297,0.43,88,-2121,900878,0,765775360,0,130000,10000
2581,5038540d-09b2-4c5a-88d6-c4e33501128c,3,True,False,-2345,27,0.29,305,0.35,86,-2121,1040588,0,768066944,0,130000,10000
2582,5038540d-09b2-4c5a-88d6-c4e33501128c,4,True,False,-2345,28,0.26,305,0.31,84,-2121,1173370,0,770460480,0,130000,10000
2583,5038540d-09b2-4c5a-88d6-c4e33501128c,5,True,False,-2345,29,0.25,300,0.31,89,-2121,1189117,0,773044864,0,130000,10000
2584,5038540d-09b2-4c5a-88d6-c4e33501128c,6,True,False,-2345,30,0.24,311,0.32,87,-2121,1285858,0,777826112,0,130000,10000
2585,503b5947-b2ee-4e08-b411-da264e5dde97,0,True,False,-2345,23,0.3794099,275,0.4202185,83,-2121,727998,5,2.748157e+09,136413,130000,10000
2586,503b5947-b2ee-4e08-b411-da264e5dde97,1,True,False,-2345,24,0.299675,289,0.3524781,46,-2121,966767,0,2.750842e+09,0,130000,10000
2587,503b5947-b2ee-4e08-b411-da264e5dde97,2,True,False,-2345,25,0.3003544,294,0.3673168,88,-2121,982514,0,2.7534e+09,253814,130000,10000
2588,503b5947-b2ee-4e08-b411-da264e5dde97,3,True,False,-2345,26,0.2759913,286,0.3498591,84,-2121,1039460,0,2.755826e+09,0,130000,10000
2589,503b5947-b2ee-4e08-b411-da264e5dde97,4,True,False,-2345,27,0.2390471,289,0.3049352,87,-2121,1211884,0,2.758548e+09,253448,130000,10000
2590,503b5947-b2ee-4e08-b411-da264e5dde97,5,True,False,-2345,28,0.2345121,300,0.284124,88,-2121,1281219,0,2.763427e+09,0,130000,10000
2591,5044833f-3d87-4167-8836-9011cf162bd2,0,True,False,-1234,1,0.3,242,0.44,52,-9999,5,10,-9876,1159.09,793.07,738.06
2592,5044833f-3d87-4167-8836-9011cf162bd2,1,True,False,-1234,2,0.29,272,0.45,38,-9999,5,10,-9876,1080.08,720.07,616.07
2593,5044833f-3d87-4167-8836-9011cf162bd2,2,True,False,-1234,3,0.26,290,0.41,37,-9999,5,10,-9876,927.08,750.07,671.07
2594,5044833f-3d87-4167-8836-9011cf162bd2,3,True,False,-1234,4,0.22,328,0.39,32,-9999,5,10,-9876,1168.08,762.07,759.07
2595,506bfb73-6be3-4a79-8e35-63604521402f,0,True,False,-2345,1,0.26,510,0.71,93,-2121,1935395,5,1617293824,0,130000,10000
2596,5092910c-38cd-42a2-9130-4e7f3e3d7561,0,True,False,-2345,2,0.46,458,0.69,63,-2121,990143,3,199093200,0,130000,10000
2597,5092910c-38cd-42a2-9130-4e7f3e3d7561,1,True,False,-2345,3,0.56,469,0.85,83,-2121,834381,0,203461150,0,130000,10000
2598,5092910c-38cd-42a2-9130-4e7f3e3d7561,2,True,False,-2345,4,0.57,488,0.82,83,-2121,863282,0,207956910,0,130000,10000
2599,5092910c-38cd-42a2-9130-4e7f3e3d7561,3,True,False,-2345,5,0.56,513,0.86,86,-2121,911286,0,212214050,0,130000,10000
2600,5092910c-38cd-42a2-9130-4e7f3e3d7561,4,True,False,-2345,6,1.27,1141,2.27,24,-2121,899750,1,308419680,12068359,130000,10000
2601,50d25e3e-7404-4f8e-84ee-c205e6dbc52c,0,True,False,-2345,39,0.5755062,740,1.168592,92,-2121,1286988,5,5.046031e+08,0,130000,10000
2602,50d25e3e-7404-4f8e-84ee-c205e6dbc52c,1,True,False,-2345,40,0.6293754,772,1.18533,90,-2121,1228821,0,5.110657e+08,0,130000,10000
2603,50d25e3e-7404-4f8e-84ee-c205e6dbc52c,2,True,False,-2345,41,0.5724555,726,1.146034,91,-2121,1269562,0,5.151588e+08,0,130000,10000
2604,50d25e3e-7404-4f8e-84ee-c205e6dbc52c,3,True,False,-2345,42,0.6076308,745,1.130381,92,-2121,1227081,0,5.192508e+08,0,130000,10000
2605,50d25e3e-7404-4f8e-84ee-c205e6dbc52c,4,True,False,-2345,43,0.5878947,770,1.064302,92,-2121,1310821,0,5.242567e+08,0,130000,10000
2606,50e32b91-46c3-48b3-a9a8-074751e5b173,0,True,False,-2345.0,26.0,0.12865524,240.0,0.29381388,89.0,-2121.0,1868775.0,1.0,2.2585572E9,0.0,130000.0,10000.0
2608,50f14999-3f06-4339-b8ac-7488a1a8a2b7,0,True,False,-1234,1,0.48,613,0.99,83,-9999,5,10,-9876,985.09,701.07,656.07
2609,50f14999-3f06-4339-b8ac-7488a1a8a2b7,1,True,False,-1234,2,0.45,621,0.9,88,-9999,5,10,-9876,1065.07,698.06,601.05
2610,512a267e-d088-476c-bda8-8209522cd745,0,True,False,-2345,24,0.4,518,0.64,76,-2121,1310059,4,1784915712,2205413,130000,10000
2611,512a267e-d088-476c-bda8-8209522cd745,1,True,False,-2345,25,0.46,499,0.81,67,-2121,1089111,0,1788650880,0,130000,10000
2612,512a267e-d088-476c-bda8-8209522cd745,2,True,False,-2345,26,0.44,510,0.79,76,-2121,1151367,0,1792621184,353638,130000,10000
2613,51bd14d0-78f1-4319-af2c-ce6759a7d30a,0,True,False,-2345,11,0.32,655,0.83,89,-2121,2048431,14,2234733600,0,130000,10000
2614,51bd14d0-78f1-4319-af2c-ce6759a7d30a,1,True,False,-2345,12,0.25,636,0.48,89,-2121,2540619,0,2241335600,0,130000,10000
2615,51dae106-1ce7-4dd7-9f77-050359d9349a,0,True,False,-2345,7,0.41,412,0.71,62,-2121,1018219,7,1175143296,878174,130000,10000
2616,51dae106-1ce7-4dd7-9f77-050359d9349a,1,True,False,-2345,8,0.33,406,0.68,69,-2121,1248352,0,1177549696,0,130000,10000
2617,51dae106-1ce7-4dd7-9f77-050359d9349a,2,True,False,-2345,9,0.29,395,0.62,73,-2121,1364807,0,1180082944,261444,130000,10000
2618,51dae106-1ce7-4dd7-9f77-050359d9349a,3,True,False,-2345,10,0.33,393,0.59,64,-2121,1205719,0,1182642688,407196,130000,10000
2619,51dae106-1ce7-4dd7-9f77-050359d9349a,4,True,False,-2345,11,0.3,385,0.53,58,-2121,1282410,0,1185219584,349853,130000,10000
2620,51dae106-1ce7-4dd7-9f77-050359d9349a,5,True,False,-2345,12,0.24,382,0.48,58,-2121,1607727,0,1188469504,186370,130000,10000
2621,51f642a3-dde0-4f0a-a729-6b004a486049,0,True,False,-2345.0,30.0,0.24042663,213.0,0.41422722,92.0,-2121.0,886200.0,1.0,1.2260644E9,0.0,130000.0,10000.0
2622,51f642a3-dde0-4f0a-a729-6b004a486049,1,True,False,-2345.0,31.0,0.20020488,213.0,0.3754984,94.0,-2121.0,1064453.0,0.0,1.2292719E9,0.0,130000.0,10000.0
2628,51f90b68-db4a-4364-be91-301ad9d9837b,4,True,False,-2345.0,6.0,0.27122948,237.0,0.41803154,89.0,-2121.0,876923.0,4.0,3.024923E8,0.0,130000.0,10000.0
2629,51f90b68-db4a-4364-be91-301ad9d9837b,5,True,False,-2345.0,7.0,0.2650589,243.0,0.37045577,93.0,-2121.0,917664.0,0.0,3.052546E8,0.0,130000.0,10000.0
2630,51f90b68-db4a-4364-be91-301ad9d9837b,6,True,False,-2345.0,8.0,0.23323336,234.0,0.36071852,94.0,-2121.0,1007263.0,0.0,3.0836762E8,0.0,130000.0,10000.0
2631,51f90b68-db4a-4364-be91-301ad9d9837b,7,True,False,-2345.0,9.0,0.1914468,226.0,0.31627098,92.0,-2121.0,1184784.0,0.0,3.1157798E8,0.0,130000.0,10000.0
2633,51f90b68-db4a-4364-be91-301ad9d9837b,9,True,False,-2345.0,11.0,0.21686612,234.0,0.3073028,93.0,-2121.0,1083984.0,5.0,7.5638854E8,0.0,130000.0,10000.0
2634,51f90b68-db4a-4364-be91-301ad9d9837b,10,True,False,-2345.0,12.0,0.174096,226.0,0.32023922,92.0,-2121.0,1302063.0,0.0,7.594007E8,0.0,130000.0,10000.0
2635,51f90b68-db4a-4364-be91-301ad9d9837b,11,True,False,-2345.0,13.0,0.117022716,226.0,0.22645108,95.0,-2121.0,1937042.0,0.0,7.634643E8,0.0,130000.0,10000.0
2636,51f90b68-db4a-4364-be91-301ad9d9837b,12,True,False,-2345.0,14.0,0.15719673,182.0,0.19581272,53.0,-2121.0,1164703.0,0.0,7.692956E8,0.0,130000.0,10000.0
2638,52081edc-dbce-44a6-bb21-22b3a7485017,0,True,False,-2345,79,0.08,163,0.15,45,-2121,2070038,4,3217082624,1112243,130000,10000
2639,52081edc-dbce-44a6-bb21-22b3a7485017,1,True,False,-2345,80,0.45,284,0.58,81,-2121,630249,5,3537218816,0,130000,10000
2640,52081edc-dbce-44a6-bb21-22b3a7485017,2,True,False,-2345,81,0.42,305,0.57,90,-2121,729461,0,3539035136,0,130000,10000
2641,52081edc-dbce-44a6-bb21-22b3a7485017,3,True,False,-2345,82,0.4,308,0.51,86,-2121,773346,0,3541036288,0,130000,10000
2642,52081edc-dbce-44a6-bb21-22b3a7485017,4,True,False,-2345,83,0.45,330,0.54,75,-2121,742249,0,3542945792,0,130000,10000
2643,52081edc-dbce-44a6-bb21-22b3a7485017,5,True,False,-2345,84,0.45,341,0.57,92,-2121,764435,0,3545475840,0,130000,10000
2644,52081edc-dbce-44a6-bb21-22b3a7485017,6,True,False,-2345,85,0.38,303,0.61,87,-2121,805969,0,3547370496,0,130000,10000
2645,52081edc-dbce-44a6-bb21-22b3a7485017,7,True,False,-2345,86,0.36,286,0.54,89,-2121,791870,0,3550196480,0,130000,10000
2646,52081edc-dbce-44a6-bb21-22b3a7485017,8,True,False,-2345,87,0.4,327,0.55,88,-2121,813324,0,3552031744,0,130000,10000
2647,52081edc-dbce-44a6-bb21-22b3a7485017,9,True,False,-2345,88,0.35,344,0.47,86,-2121,997100,0,3554049792,0,130000,10000
2648,52081edc-dbce-44a6-bb21-22b3a7485017,10,True,False,-2345,89,0.37,264,0.43,73,-2121,712708,4,3848196352,0,130000,10000
2649,52081edc-dbce-44a6-bb21-22b3a7485017,11,True,False,-2345,90,0.44,294,0.51,53,-2121,678466,0,3849754112,0,130000,10000
2650,52081edc-dbce-44a6-bb21-22b3a7485017,12,True,False,-2345,91,0.44,303,0.51,85,-2121,690186,0,3851288832,0,130000,10000
2651,52081edc-dbce-44a6-bb21-22b3a7485017,13,True,False,-2345,92,0.39,308,0.48,91,-2121,797027,0,3852874496,0,130000,10000
2652,52081edc-dbce-44a6-bb21-22b3a7485017,14,True,False,-2345,93,0.35,300,0.61,87,-2121,861023,0,3855435008,0,130000,10000
2653,52081edc-dbce-44a6-bb21-22b3a7485017,15,True,False,-2345,94,0.27,262,0.31,35,-2121,969818,0,3857249024,0,130000,10000
2654,52081edc-dbce-44a6-bb21-22b3a7485017,16,True,False,-2345,95,0.35,292,0.41,55,-2121,847503,0,3859964160,0,130000,10000
2655,52081edc-dbce-44a6-bb21-22b3a7485017,17,True,False,-2345,96,0.34,284,0.39,92,-2121,836151,0,3861728768,0,130000,10000
2656,52081edc-dbce-44a6-bb21-22b3a7485017,18,True,False,-2345,97,0.28,303,0.33,32,-2121,1082824,0,3863703808,0,130000,10000
2657,52081edc-dbce-44a6-bb21-22b3a7485017,19,True,False,-2345,98,0.36,292,0.52,71,-2121,806518,7,17212746,0,130000,10000
2658,52081edc-dbce-44a6-bb21-22b3a7485017,20,True,False,-2345,99,0.36,292,0.55,89,-2121,821015,0,18970376,0,130000,10000
2659,52392b0b-bbfa-4008-81ec-bc7200161a4a,0,True,False,-2345,52,0.57,196,0.8,73,-2121,346863,8,1032118464,0,130000,10000
2660,52392b0b-bbfa-4008-81ec-bc7200161a4a,1,True,False,-2345,53,0.56,177,0.79,69,-2121,317566,0,1034108864,0,130000,10000
2661,52392b0b-bbfa-4008-81ec-bc7200161a4a,2,True,False,-2345,54,0.53,196,0.76,79,-2121,373291,0,1035676544,0,130000,10000
2662,52392b0b-bbfa-4008-81ec-bc7200161a4a,3,True,False,-2345,55,0.55,193,0.8,71,-2121,352233,0,1037599424,0,130000,10000
2663,52392b0b-bbfa-4008-81ec-bc7200161a4a,4,True,False,-2345,56,0.55,207,0.86,75,-2121,374542,0,1039494464,0,130000,10000
2664,52392b0b-bbfa-4008-81ec-bc7200161a4a,5,True,False,-2345,57,0.48,185,0.81,68,-2121,387451,0,1041619456,0,130000,10000
2665,52392b0b-bbfa-4008-81ec-bc7200161a4a,6,True,False,-2345,58,0.56,234,0.98,74,-2121,422760,0,1043598528,0,130000,10000
2666,526db60a-733a-471c-a787-0f0766f8d25a,0,True,False,-2345,25,0.26,308,0.33,41,-2121,1183929,2,3159895000,0,130000,10000
2667,526db60a-733a-471c-a787-0f0766f8d25a,1,True,False,-2345,26,0.27,297,0.33,67,-2121,1089599,0,3162400000,0,130000,10000
2668,526db60a-733a-471c-a787-0f0766f8d25a,2,True,False,-2345,27,0.19,335,0.28,22,-2121,1773224,0,3166120200,464172,130000,10000
2669,529480a4-18af-476d-b7fa-9a13b47e1906,0,True,False,-2345,14,0.48,543,0.83,82,-2121,1129181,6,1091063296,0,130000,10000
2670,529480a4-18af-476d-b7fa-9a13b47e1906,1,True,False,-2345,15,0.52,554,0.83,84,-2121,1074982,0,1098128512,0,130000,10000
2671,529480a4-18af-476d-b7fa-9a13b47e1906,2,True,False,-2345,16,0.51,570,0.84,80,-2121,1126648,0,1106259840,0,130000,10000
2672,529480a4-18af-476d-b7fa-9a13b47e1906,3,True,False,-2345,17,0.4,532,0.81,85,-2121,1332001,7,1547794560,0,130000,10000
2673,52b35a64-6c62-434a-a1ab-6044ff4f76d1,0,True,False,-1234,1,0.5573478,613,0.9936686,82,-9999,5,10,-9876,827.0863,585.0625,521.0619
2674,52b35a64-6c62-434a-a1ab-6044ff4f76d1,1,True,False,-1234,2,0.5318049,632,0.9955224,85,-9999,5,10,-9876,885.0787,643.0628,518.0582
2675,52b35a64-6c62-434a-a1ab-6044ff4f76d1,2,True,False,-1234,3,0.5118204,626,0.9776475,89,-9999,5,10,-9876,912.0524,677.0531,564.0479
2676,52b97b95-a0af-47d1-92ab-aaf0e7c31131,0,True,False,-2345,7,0.7705129,1168,1.555239,45,-2121,1517823,4,1.204873e+09,0,130000,10000
2677,52b97b95-a0af-47d1-92ab-aaf0e7c31131,1,True,False,-2345,1,0.4233139,647,0.7780627,88,-2121,1529235,2,1.355606e+09,0,130000,10000
2678,52b97b95-a0af-47d1-92ab-aaf0e7c31131,2,True,False,-2345,2,0.3536443,669,0.6466967,81,-2121,1892090,0,1.361384e+09,0,130000,10000
2679,52b97b95-a0af-47d1-92ab-aaf0e7c31131,3,True,False,-2345,3,0.6859109,1185,1.442684,34,-2121,1728852,4,1.619339e+09,316894,130000,10000
2680,52c6607c-cfac-4aa7-a884-d235f897bd43,0,True,False,-2345,21,0.26,237,0.4,90,-2121,920654,5,1877771300,0,130000,10000
2681,52c6607c-cfac-4aa7-a884-d235f897bd43,1,True,False,-2345,22,0.24,259,0.42,91,-2121,1070038,0,1880582400,0,130000,10000
2682,52c6607c-cfac-4aa7-a884-d235f897bd43,2,True,False,-2345,23,0.2,259,0.35,95,-2121,1271545,0,1883762400,0,130000,10000
2683,52c6607c-cfac-4aa7-a884-d235f897bd43,3,True,False,-2345,24,0.23,237,0.37,94,-2121,1015625,6,2295078400,0,130000,10000
2684,52c6607c-cfac-4aa7-a884-d235f897bd43,4,True,False,-2345,25,0.21,243,0.32,94,-2121,1169921,0,2298366200,0,130000,10000
2685,52c6607c-cfac-4aa7-a884-d235f897bd43,5,True,False,-2345,26,0.13,234,0.31,95,-2121,1760834,0,2302433000,0,130000,10000
2686,52ce83df-9043-41be-ae66-60f22b005f07,0,True,False,-2345.0,1.0,0.36836743,395.0,0.4368202,44.0,-2121.0,1075501.0,6.0,5.9696026E8,0.0,130000.0,10000.0
